"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"Cycluron","NA","NA","NA","NA","NA","0"
"Cylindrospermopsin","NA","NA","NA","NA","NA","0"
"Cynometrine","NA","NA","NA","NA","NA","0"
"Cypellogin C(+)-Cypellogin C","NA","NA","NA","NA","NA","0"
"Cyperaquinone","NA","NA","NA","NA","NA","0"
"Cypermethrin","NA","NA","NA","NA","NA","0"
"Cyromazine","Cyromazine","HMDB0029862","47866","C14147","C1CC1NC2=NC(=NC(=N2)N)N","1"
"Cys-Gly","Cysteinylglycine","HMDB0000078","439498","C01419","C([C@@H](C(=O)NCC(=O)O)N)S","1"
"Cystothiazole D","NA","NA","NA","NA","NA","0"
"CYTIDINE","Cytidine","HMDB0000089","6253","C00475","C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O","1"
"Cytidine 5-diphosphoramidate","NA","NA","NA","NA","NA","0"
"Cytochalasin III","NA","NA","NA","NA","NA","0"
"Cytochalasin U","NA","NA","NA","NA","NA","0"
"Cytosine","Cytosine","HMDB0000630","597","C00380","C1=C(NC(=O)N=C1)N","1"
"D-2-Aminoadipic acid","NA","NA","NA","NA","NA","0"
"D-Alanine","D-Alanine","HMDB0001310","71080","C00133","C[C@H](C(=O)O)N","1"
"D-Arabitol","D-Arabitol","HMDB0000568","827","C01904","C(C(C(C(CO)O)O)O)O","1"
"D-Erythrose","Erythrose","HMDB0002649","5460672","C01796","C1[C@H]([C@H](C(O1)O)O)O","1"
"D-Fructose 6-phosphateFructose 6-phosphate","NA","NA","NA","NA","NA","0"
"D-Fructoseb-D-Fructofuranose","NA","NA","NA","NA","NA","0"
"D-Gluconic acid","Gluconic acid","HMDB0000625","10690","C00257","C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O","1"
"D-Glucose","D-Glucose","HMDB0000122","5793","C00221","C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O","1"
"D-Lactic acid(R)-(-)-Lactic acid","NA","NA","NA","NA","NA","0"
"D-Lombricine","D-Lombricine","METPA0215",NA,"C01726",NA,"1"
"D-Lysopine","N2-(D-1-Carboxyethyl)-L-lysine","METPA0456",NA,"C04020",NA,"1"
"D-Mannoheptulosealpha-D-Mannoheptulose","NA","NA","NA","NA","NA","0"
"D-Mannose-6-phosphate","NA","NA","NA","NA","NA","0"
"D-Prephenyllactate","NA","NA","NA","NA","NA","0"
"D-Ribitol 5-phosphate","D-Ribitol 5-phosphate","METPA0121",NA,"C01068",NA,"1"
"D-Ribose","D-Ribose","HMDB0000283","5779","C00121","C([C@@H]1[C@H]([C@H](C(O1)O)O)O)O","1"
"D-Tryptophan","D-Tryptophan","HMDB0013609","9060","C00525","C1=CC=C2C(=C1)C(=CN2)C[C@H](C(=O)O)N","1"
"Dacarbazine","Dacarbazine","HMDB0014989","2942","C06936","CN(C)N=NC1=C(N=CN1)C(N)=O","1"
"dalnigrein 7-O-β-D-apiofuranosyl-(1-6)-β-D-glucopyranoside","NA","NA","NA","NA","NA","0"
"Dalpanin","NA","NA","NA","NA","NA","0"
"Dalpanol O-glucoside","NA","NA","NA","NA","NA","0"
"dalpatein 7-O-β-D-apiofuranosyl-(1-6)-β-D-glucopyranoside","NA","NA","NA","NA","NA","0"
"Danielone","Danielone","HMDB0031704","146167","C10674","COC1=CC(=CC(=C1O)OC)C(=O)CO","1"
"Dantrolene","Dantrolene","HMDB0015350","6914273","C06939","C1C(=O)NC(=O)N1/N=C/C2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-]","1"
"Dapdiamide C","Dapdiamide C",NA,"254741425","C20964",NA,"1"
"Daphnin","NA","NA","NA","NA","NA","0"
"Dapriamicin B","NA","NA","NA","NA","NA","0"
"Datiscin","NA","NA","NA","NA","NA","0"
"Daucol","Daucol","HMDB0035287","345471","C09652","CC(C)C1CCC2(C13CCC(O3)(C(C2)O)C)C","1"
"DC 14","NA","NA","NA","NA","NA","0"
"DC 86Y Saphenic acid","NA","NA","NA","NA","NA","0"
"DC 89B1Duocarmycin B1","NA","NA","NA","NA","NA","0"
"dCMP","dCMP","HMDB0001202","13945","C00239","C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)COP(=O)(O)O)O","1"
"Deacetoxycephalosporin C","Deacetoxycephalosporin C","METPA0840",NA,"C06565",NA,"1"
"DeacetylfusaproliferinSiccanolTerpestacin","NA","NA","NA","NA","NA","0"
"Deacetylipecoside","Deacetylipecoside",NA,"9515","C07307",NA,"1"
"Deacetyllittoraloin(-)-Deacetyllittoraloin","NA","NA","NA","NA","NA","0"
"Debromodispacamide B","NA","NA","NA","NA","NA","0"
"Debromohymenialdisine","NA","NA","NA","NA","NA","0"
"Decabromodiphenyl oxide","NA","NA","NA","NA","NA","0"
"decahydro-2,3-dimethylnaphthalene","NA","NA","NA","NA","NA","0"
"Decaline","NA","NA","NA","NA","NA","0"
"Decanoic acid","Capric acid","HMDB0000511","2969","C01571","CCCCCCCCCC(=O)O","1"
"Decarestrictin N Decarestrictine N","NA","NA","NA","NA","NA","0"
"Decoside","NA","NA","NA","NA","NA","0"
"Decuroside III","NA","NA","NA","NA","NA","0"
"Decursin","NA","NA","NA","NA","NA","0"
"Decylubiquinol","NA","NA","NA","NA","NA","0"
"Decylubiquinone","NA","NA","NA","NA","NA","0"
"DEET","NA","NA","NA","NA","NA","0"
"Deferoxamine","Deferoxamine","HMDB0014884","2973","C06940","CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O","1"
"dehydroabietadienal","NA","NA","NA","NA","NA","0"
"Dehydroanonaine","Dehydroanonaine","HMDB0030350","85821358",NA,"C1OC2=C(O1)C1=C3C(CCNC3=CC3=CC=CC=C13)=C2","1"
"Dehydrodeguelin6a,12a-Dehydrodeguelin","NA","NA","NA","NA","NA","0"
"Dehydrohernandaline","NA","NA","NA","NA","NA","0"
"Dehydrohistidyltryptophyldiketopiperazine","Dehydrohistidyltryptophyldiketopiperazine",NA,NA,"C22164",NA,"1"
"Dehydrorabelomycin","NA","NA","NA","NA","NA","0"
"dehydroscoulerine","NA","NA","NA","NA","NA","0"
"Dehydrovomifoliol","Dehydrovomifoliol","HMDB0036819","5280662","C04223","CC(=O)\C=C\C1(O)C(C)=CC(=O)CC1(C)C","1"
"Dehypoxanthine futalosine","de-Hypoxanthine futalosine","METPA1427",NA,"C17010",NA,"1"
"Deisopropyldeethylatrazine","Deisopropyldeethylatrazine",NA,"8789","C06560",NA,"1"
"Deisopropylngaione","NA","NA","NA","NA","NA","0"
"Delaminomycin A","NA","NA","NA","NA","NA","0"
"Delavayine A","NA","NA","NA","NA","NA","0"
"Delphatine","NA","NA","NA","NA","NA","0"
"Delphinidin 3-(2-xylosylgalactoside)-5-(6-acetylglucoside)","NA","NA","NA","NA","NA","0"
"Delphinidin 3-(2-galloylgalactoside)","NA","NA","NA","NA","NA","0"
"Delphinidin 3-(6-acetylglucoside)","NA","NA","NA","NA","NA","0"
"Delphinidin 3-(6-malonylglucoside)","NA","NA","NA","NA","NA","0"
"Delphinidin 3-(6-malonylglucoside)-5-malonylglucoside","NA","NA","NA","NA","NA","0"
"Delphinidin 3-arabinoside","NA","NA","NA","NA","NA","0"
"Delphinidin 3-caffeylglucoside","NA","NA","NA","NA","NA","0"
"Delphinidin 3-glucoside-5-(6-acetylglucoside)","NA","NA","NA","NA","NA","0"
"Delphinidin 3-O-(6-O-malonyl)-beta-D-glucoside","NA","NA","NA","NA","NA","0"
"Delphinidin 3-O-(6-O-malonyl)-beta-glucoside-3-O-beta-glucoside","NA","NA","NA","NA","NA","0"
"delphinidin 3-O-(6-O-malyl-β-D-glucoside)","NA","NA","NA","NA","NA","0"
"Delphinidin 3-O-3,6-O-dimalonylglucoside","NA","NA","NA","NA","NA","0"
"delphinidin 3-O-rutinoside","NA","NA","NA","NA","NA","0"
"Delphinidin 3-O-sophoroside","Delphinidin 3-O-sophoroside",NA,"47205615","C16307",NA,"1"
"delphinidin 3-O-β-D-sambubioside","NA","NA","NA","NA","NA","0"
"Delphinidin 3-sophoroside","NA","NA","NA","NA","NA","0"
"Delphinidin 3,5-diglucoside-6-O-4, 6-O-1-cyclic-malyl diester","NA","NA","NA","NA","NA","0"
"Delphinidin 3,5,3-triglucoside","NA","NA","NA","NA","NA","0"
"Delphinidin 3-O-(2-O-galloyl-6-O-acetyl-beta-galactopyranoside)","NA","NA","NA","NA","NA","0"
"delphinidin-3-O-(6-O-malonyl)-β-glucoside-3-O-β-glucoside","NA","NA","NA","NA","NA","0"
"delta1-Piperideine-6-carboxylic acid","NA","NA","NA","NA","NA","0"
"Demethoxyisogemichalcone C3-(4-Coumaroyloxy-3-methylbutyl-2(E)-enyl)-2,4,2,4-tetrahydroxychalcone","NA","NA","NA","NA","NA","0"
"Demethyldecarbamoylnovobiocin","Demethyldecarbamoylnovobiocin",NA,"582865","C12475",NA,"1"
"Demeton-S-methylsulphon","NA","NA","NA","NA","NA","0"
"Dendronpholide I(-)-Dendronpholide I","NA","NA","NA","NA","NA","0"
"Dendrowardine","NA","NA","NA","NA","NA","0"
"Deoxaphomin","NA","NA","NA","NA","NA","0"
"Deoxy-5-methylcytidylate","NA","NA","NA","NA","NA","0"
"deoxyadlupulone","NA","NA","NA","NA","NA","0"
"Deoxybrevianamide EL-Prolyl-2-(1,1-dimethylallyl)-L-tryptophan anhydride","NA","NA","NA","NA","NA","0"
"Deoxycoformycin","Pentostatin","HMDB0014692","439693","C02267","C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC=NC[C@H]3O)CO)O","1"
"Deoxylimononic acid D-ring-lactone","NA","NA","NA","NA","NA","0"
"Deoxyloganic acid tetraacetate","Deoxyloganic acid tetraacetate","HMDB0037028","4490284","C11647","CC1CCC2C1C(OC1OC(CO)C(O)C(O)C1O)OC=C2C(O)=O","1"
"Deoxyloganin","Deoxyloganin","METPA0753",NA,"C06071",NA,"1"
"Deoxyloganin tetraacetate","Deoxyloganin tetraacetate",NA,"443329","C11646","COC(=O)C1=CO(O2O(COC(C)=O)(OC(C)=O)(OC(C)=O)2OC(C)=O)2(C)CC12","1"
"Deoxyloganin7-Deoxyloganin","NA","NA","NA","NA","NA","0"
"DeoxynigericinGrisorixine","NA","NA","NA","NA","NA","0"
"Deoxypodophyllotoxin","Deoxypodophyllotoxin",NA,"12739","C10556",NA,"1"
"Deoxyviolaceinic acid","Deoxyviolaceinic acid",NA,"313046612","C21132",NA,"1"
"Des-N-methylnoracronycine","NA","NA","NA","NA","NA","0"
"Desgalloyl theaflavonin","NA","NA","NA","NA","NA","0"
"Desmethylsulochrin","NA","NA","NA","NA","NA","0"
"Desoxycordifoline","NA","NA","NA","NA","NA","0"
"Destruxin B","NA","NA","NA","NA","NA","0"
"desulfoglucobrassicin","NA","NA","NA","NA","NA","0"
"Dexylosylbenanomicin A","NA","NA","NA","NA","NA","0"
"Dhurrin","Dhurrin","HMDB0060471","161355","C05143","OC[C@H]1O[C@@H](O[C@H](C#N)C2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O","1"
"Di-n-butyl phthalate","Dibutyl phthalate","HMDB0033244","3026","C14214","CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC","1"
"di-O-Methyl scandenin","NA","NA","NA","NA","NA","0"
"Di(2-ethylhexyl) adipate","NA","NA","NA","NA","NA","0"
"Diacetyl","Diacetyl","HMDB0003407","650","C00741","CC(=O)C(=O)C","1"
"Diafenthiuron","NA","NA","NA","NA","NA","0"
"Diallyl heptasulfide","NA","NA","NA","NA","NA","0"
"Diaportinic acid","NA","NA","NA","NA","NA","0"
"Diazepam","Diazepam","HMDB0014967","3016","C06948","CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3","1"
"Diazonamide C(-)-Diazonamide C","NA","NA","NA","NA","NA","0"
"Diazonamide D(-)-Diazonamide D","NA","NA","NA","NA","NA","0"
"Diazoxide","Diazoxide","HMDB0015251","3019","C06949","CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl","1"
"DIBOA-Glc","DIBOA-Glc","HMDB0033734","58114415","C15772","C1=CC=C2C(=C1)N(C(=O)C(O2)OC3C(C(C(C(O3)CO)O)O)O)O","1"
"DIBOA-β-D-glucoside","NA","NA","NA","NA","NA","0"
"Dicaffeoylspermidine","NA","NA","NA","NA","NA","0"
"Dichloroacetate","Dichloroacetate","METPA0988",NA,"C11149",NA,"1"
"Dichlorodiaportin","NA","NA","NA","NA","NA","0"
"Dichloromethane","Dichloromethane","HMDB0031548","6344","C02271","C(Cl)Cl","1"
"Dichotomine A","NA","NA","NA","NA","NA","0"
"Diclofenac","Diclofenac","HMDB0014724","3033","C01690","C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl","1"
"dicoumarol","Dicumarol","HMDB0014411","54676038","C00796","C1=CC=C2C(=C1)C(=C(C(=O)O2)CC3=C(C4=CC=CC=C4OC3=O)O)O","1"
"Dicranolomin","NA","NA","NA","NA","NA","0"
"DictyophlebineN-Methylchonemorphine","NA","NA","NA","NA","NA","0"
"Dicyclohexylamine","NA","NA","NA","NA","NA","0"
"Didemnimide A","NA","NA","NA","NA","NA","0"
"Didymocalyxin A","NA","NA","NA","NA","NA","0"
"Diethyl 2-methyl-3-oxosuccinate","NA","NA","NA","NA","NA","0"
"diethyl trisulfide","NA","NA","NA","NA","NA","0"
"Diethylstilbestrol diphosphate","NA","NA","NA","NA","NA","0"
"Difenacoum","NA","NA","NA","NA","NA","0"
"Difluprednate","Difluprednate","HMDB0015676","443936","C12695","CCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C(=O)COC(=O)C","1"
"Diglycylglycine","Glycylglycylglycine","HMDB0029419","11161",NA,"C(C(=O)NCC(=O)NCC(=O)O)N","1"
"Diheteropeptin","NA","NA","NA","NA","NA","0"
"Dihydro-NAME","NA","NA","NA","NA","NA","0"
"Dihydroanhydropodorhizol","Dihydroanhydropodorhizol",NA,"12740","C10557",NA,"1"
"Dihydroaurantiacin dibenzoate","NA","NA","NA","NA","NA","0"
"Dihydrobuddlenol B","NA","NA","NA","NA","NA","0"
"dihydrochelirubine","Dihydrochelirubine","METPA0570",NA,"C05194",NA,"1"
"Dihydroconiferyl alcohol","NA","NA","NA","NA","NA","0"
"dihydroconiferyl alcohol glucoside","NA","NA","NA","NA","NA","0"
"Dihydrodipicolinic acid","NA","NA","NA","NA","NA","0"
"Dihydroergosine","NA","NA","NA","NA","NA","0"
"Dihydroferuloyl-CoA","NA","NA","NA","NA","NA","0"
"Dihydrogeodin","NA","NA","NA","NA","NA","0"
"Dihydrokaempferol","Aromadendrin","HMDB0030847","662","C00974","C1=CC(=CC=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O","1"
"Dihydrolipoyl-AMP","Dihydrolipoyl-AMP",NA,NA,"C22161",NA,"1"
"Dihydrophelloside","NA","NA","NA","NA","NA","0"
"Dihydroxyisoechinulin A","NA","NA","NA","NA","NA","0"
"Dihydrozeatin riboside","Dihydrozeatin riboside",NA,"47205743","C16447",NA,"1"
"Diisobutyl adipate","Diisobutyl adipate","HMDB0041618","8831","C14260","CC(C)COC(=O)CCCCC(=O)OCC(C)C","1"
"Dikegulac","NA","NA","NA","NA","NA","0"
"Dimalonylawobanin","NA","NA","NA","NA","NA","0"
"DIMBOA-glucoside","DIMBOA-glucoside",NA,"7392","C04831",NA,"1"
"Dimethametryn","NA","NA","NA","NA","NA","0"
"Dimethyl selenide","Dimethyl selenide","HMDB0033212","11648","C02535","C[Se]C","1"
"Dimethyl telluride","NA","NA","NA","NA","NA","0"
"Dimethyl trisulfide","Dimethyl trisulfide","HMDB0013780","19310","C08372","CSSSC","1"
"Dimethyl-phthalate","NA","NA","NA","NA","NA","0"
"Dimethylsulfonioacetate","NA","NA","NA","NA","NA","0"
"Dinocton 6","NA","NA","NA","NA","NA","0"
"Dinoprost tromethamine","Dinoprost Tromethamine","HMDB0015291","5282415","C12786","CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O.C(C(CO)(CO)N)O","1"
"dinor-Spiculoic acid A(+)-dinor-Spiculoic acid A","NA","NA","NA","NA","NA","0"
"Dioncophylline B(-)-Dioncophylline B Dioncophyllin B","NA","NA","NA","NA","NA","0"
"Dioncophylline C","NA","NA","NA","NA","NA","0"
"Diosgenin 3-O-beta-D-glucopyranoside","Collettiside I","HMDB0029310","12314556",NA,"CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)O)O)C)C)C)OC1","1"
"Diosmin","Diosmin","HMDB0029548","5353588","C10039","CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O","1"
"Dioxodehydroasimilobine4,5-DioxodehydroasimilobineNoraristolodione","NA","NA","NA","NA","NA","0"
"Diphenylamine","Diphenylamine","HMDB0032562","11487","C11016","C1=CC=C(C=C1)NC2=CC=CC=C2","1"
"Diphenylcarbazide","NA","NA","NA","NA","NA","0"
"Diphylloside C","NA","NA","NA","NA","NA","0"
"Diploicin","NA","NA","NA","NA","NA","0"
"Discorhabdin I(+)-(6S,8S)-Discorhabdin I (+)-Discorhabdine I","NA","NA","NA","NA","NA","0"
"Distolasteroside D7(+)-Distolasteroside D7","NA","NA","NA","NA","NA","0"
"Dithianon","Dithianon","HMDB0031780","18771","C18574","C1=CC=C2C(=C1)C(=O)C3=C(C2=O)SC(=C(S3)C#N)C#N","1"
"Diuron","NA","NA","NA","NA","NA","0"
"DL-Cycloserine","Cycloserine","HMDB0014405","6234","C08057","C1[C@H](C(=O)NO1)N","1"
"DL-Lactic acid","NA","NA","NA","NA","NA","0"
"DL-Pipecolinic acid","Pipecolic acid","HMDB0000070","849","C00408","C1CCNC(C1)C(=O)O","1"
"Dodecanedioic acid","Dodecanedioic acid","HMDB0000623","12736","C02678","C(CCCCCC(=O)O)CCCCC(=O)O","1"
"Dodecyl acetateOkimelanoluren-Dodecyl acetate","NA","NA","NA","NA","NA","0"
"Dodecylbenzenesulfonic acid","NA","NA","NA","NA","NA","0"
"Dodemorph","NA","NA","NA","NA","NA","0"
"Dolabriferol(-)-Dolabriferol","NA","NA","NA","NA","NA","0"
"Dolastatin 19(+)-Dolastatin 19","NA","NA","NA","NA","NA","0"
"Dopamine","Dopamine","HMDB0000073","681","C03758","C1=CC(=C(C=C1CCN)O)O","1"
"Dopaquinone","Dopaquinone","HMDB0001229","439316","C00822","C1=CC(=O)C(=O)C=C1C[C@@H](C(=O)O)N","1"
"Doronine","NA","NA","NA","NA","NA","0"
"Doxefazepam","NA","NA","NA","NA","NA","0"
"Doxorubicin","Doxorubicin","HMDB0015132","31703","C01661","C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O","1"
"Dracotanoside C(-)-Dracotanoside C","NA","NA","NA","NA","NA","0"
"Dragmacidonamine A","NA","NA","NA","NA","NA","0"
"Drosophylloside(-)-Drosophylloside","NA","NA","NA","NA","NA","0"
"dTDP-3-methyl-4-oxo-2,6-dideoxy-L-allose","dTDP-3-methyl-4-oxo-2,6-dideoxy-L-allose",NA,"14076","C11915",NA,"1"
"dTDP-4-(methylamino)-2,3,4,6-tetradeoxy-D-glucose","NA","NA","NA","NA","NA","0"
"dTDP-4-acetamido-4,6-dideoxy-D-glucose","NA","NA","NA","NA","NA","0"
"dTDP-4-dehydro-beta-L-rhamnose","NA","NA","NA","NA","NA","0"
"dTDP-4-oxo-2,6-dideoxy-L-allose","NA","NA","NA","NA","NA","0"
"dTDP-4-oxo-5-C-methyl-L-rhamnose","dTDP-4-oxo-5-C-methyl-L-rhamnose",NA,"13631","C11460",NA,"1"
"dTDP-5-dimethyl-L-lyxose","dTDP-5-dimethyl-L-lyxose",NA,"582871","C12481",NA,"1"
"dTDP-beta-L-rhodinose","NA","NA","NA","NA","NA","0"
"dTDP-D-forosamine","dTDP-D-forosamine",NA,"96024254","C18034",NA,"1"
"dTDP-D-glucoseTDP-D-glucoseTDPG","NA","NA","NA","NA","NA","0"
"dTDP-α-D-glucose","NA","NA","NA","NA","NA","0"
"dTMP","5-Thymidylic acid","HMDB0001227","9700","C00364","CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)O","1"
"dTMPThymidine 5-phosphate","NA","NA","NA","NA","NA","0"
"Dubamine","NA","NA","NA","NA","NA","0"
"Duguevalline","NA","NA","NA","NA","NA","0"
"Dynemicin A","NA","NA","NA","NA","NA","0"
"Dynemicin L","NA","NA","NA","NA","NA","0"
"Dynemicin M","NA","NA","NA","NA","NA","0"
"Dysamide E(-)-Dysamide E","NA","NA","NA","NA","NA","0"
"Dysideaproline F","NA","NA","NA","NA","NA","0"
"Dysithiazolamide(-)-","NA","NA","NA","NA","NA","0"
"Dysoxylin C","NA","NA","NA","NA","NA","0"
"E-64","NA","NA","NA","NA","NA","0"
"E3040 glucuronide","NA","NA","NA","NA","NA","0"
"Ebracteatoside D(-)-Ebracteatoside D","NA","NA","NA","NA","NA","0"
"Ebuloside","NA","NA","NA","NA","NA","0"
"EC 40Pyrrolostatin","NA","NA","NA","NA","NA","0"
"Eccremocarpol A","NA","NA","NA","NA","NA","0"
"Echinoramine I","NA","NA","NA","NA","NA","0"
"Echinosulfonic acid A","NA","NA","NA","NA","NA","0"
"Echinosulfonic acid B","NA","NA","NA","NA","NA","0"
"Edgeworoside A","NA","NA","NA","NA","NA","0"
"Efavirenz","Efavirenz","HMDB0014763","64139","C08088","C1CC1C#C[C@]2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F","1"
"Eflornithine","NA","NA","NA","NA","NA","0"
"Elenoside","NA","NA","NA","NA","NA","0"
"Elephantopin","Elephantopin",NA,"442206","C09403","C=C(C)C(=O)O1CC2=C(C3(C)O33OC(=O)C(=C)13)OC2=O","1"
"Eleutherobin","NA","NA","NA","NA","NA","0"
"Ellagic acid-4-O-beta-D-xylopyranoside","NA","NA","NA","NA","NA","0"
"Elloramycin A","NA","NA","NA","NA","NA","0"
"Emindole PA","NA","NA","NA","NA","NA","0"
"Endoxifen","Endoxifen","HMDB0060666","0","C16547","CC\C(=C(/C1=CC=C(O)C=C1)C1=CC=C(OCCNC)C=C1)C1=CC=CC=C1","1"
"Enhydrin","NA","NA","NA","NA","NA","0"
"Ent-13-epiconcinndiol","NA","NA","NA","NA","NA","0"
"ent-Fisetinidol-(4beta->8)-catechin-(6->4beta)-ent-fisetinidol","ent-Fisetinidol-(4beta->8)-catechin-(6->4beta)-ent-fisetinidol",NA,"42607506","C10225","Oc1ccc2c(c1)O(c1ccc(O)c(O)c1)(O)C2c1c(O)c2c(c(3c4ccc(O)cc4O(c4cc(O)c(O)c(O)c4)3O)c1O)O(c1ccc(O)c(O)c1)(O)C2","1"
"Enterobactin","Chymosin preparation, escherichia coli k-12","HMDB0032199","34231","C05821","C1[C@@H](C(=O)OC[C@@H](C(=O)OC[C@@H](C(=O)O1)NC(=O)C2=C(C(=CC=C2)O)O)NC(=O)C3=C(C(=CC=C3)O)O)NC(=O)C4=C(C(=CC=C4)O)O","1"
"Enterochelin","Chymosin preparation, escherichia coli k-12","HMDB0032199","34231","C05821","C1[C@@H](C(=O)OC[C@@H](C(=O)OC[C@@H](C(=O)O1)NC(=O)C2=C(C(=CC=C2)O)O)NC(=O)C3=C(C(=CC=C3)O)O)NC(=O)C4=C(C(=CC=C4)O)O","1"
"Ephedrannin D4","NA","NA","NA","NA","NA","0"
"Ephedrannin Tr1","NA","NA","NA","NA","NA","0"
"Ephedrannin Tr2","NA","NA","NA","NA","NA","0"
"Ephedrine","Ephedrine","HMDB0015451","9294","C01575","C[C@@H]([C@@H](C1=CC=CC=C1)O)NC","1"
"Epibatidine","NA","NA","NA","NA","NA","0"
"Epicatechin","Epicatechin","HMDB0001871","72276","C09727","C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O","1"
"Epicatechin 3,5-di-O-gallate","3,5-Digalloylepicatechin","HMDB0030665","4320064",NA,"C1C(C(OC2=CC(=CC(=C21)OC(=O)C3=CC(=C(C(=C3)O)O)O)O)C4=CC(=C(C=C4)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O","1"
"Epicatechin-(2beta->7,4beta->8)-epicatechin-(4beta->8)-dryopteric acid","NA","NA","NA","NA","NA","0"
"Epicatechin-(2beta->7,4beta->8)-epicatechin-(4beta->8)-epigallocatechin","NA","NA","NA","NA","NA","0"
"Epicatechin-(4beta->8)-catechin-(4alpha->8)-catechin-3-O-(1-hydroxy-6-oxo-2-cyclohexene-1-carboxylate)","NA","NA","NA","NA","NA","0"
"Epicatechin-(4beta->8)-ent-epicatechin","Procyanidin B1","HMDB0029754","11250133","C10221","C1[C@@H]([C@H](OC2=C1C(=CC(=C2[C@@H]3[C@H]([C@H](OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O","1"
"Epicoccin A","NA","NA","NA","NA","NA","0"
"Epicoccin F(+)-Epicoccin F","NA","NA","NA","NA","NA","0"
"Epicoccin H(-)-Epicoccin H","NA","NA","NA","NA","NA","0"
"Epicorazine ANSC 287069","NA","NA","NA","NA","NA","0"
"Epicorazine B","NA","NA","NA","NA","NA","0"
"Epicorazine C","NA","NA","NA","NA","NA","0"
"Epigallocatechin","Epicatechin","HMDB0001871","72276","C09727","C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O","1"
"Epigallocatechin 3-gallate","Epigallocatechin gallate","HMDB0003153","65064","C09731","C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O","1"
"Epigallocatechin 3-O-(3-O-methylgallate)","NA","NA","NA","NA","NA","0"
"Epigallocatechin 3-O-(3,5-di-O-methylgallate)","NA","NA","NA","NA","NA","0"
"Epigallocatechin 3-O-cinnamate","NA","NA","NA","NA","NA","0"
"Epigallocatechin 3,3,-di-O-gallate","NA","NA","NA","NA","NA","0"
"Epigallocatechin 3,5,-di-O-gallate","NA","NA","NA","NA","NA","0"
"Epigallocatechin gallateepi-Gallocatechin 3-O-gallate(-)-Epigallocatechin gallate(2R-cis)-3,4-Dihydro-5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-2H-1-benzopyran-3-yl ester 3,4,5-trihydroxybenzoic acid","NA","NA","NA","NA","NA","0"
"Epiprogoitrin2(S)-2-Hydroxy-3-butenyl glucosinolate","NA","NA","NA","NA","NA","0"
"Epitheaflagallin 3-O-gallate","Epitheaflagallin 3-O-gallate","HMDB0033288","14520971",NA,"OC1=CC(O)=C2CC(OC(=O)C3=CC(O)=C(O)C(O)=C3)C(OC2=C1)C1=CC(=O)C(O)=C2C(O)=C(O)C(O)=CC2=C1","1"
"Epithienamycin E","NA","NA","NA","NA","NA","0"
"Epoxyquinomicin D","NA","NA","NA","NA","NA","0"
"Eprosartan","Eprosartan","HMDB0015014","5281037","C07467","CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)/C=C(\CC3=CC=CS3)/C(=O)O","1"
